time,ax,ay,az,wx,wy,wz,Bx(µT),By(µT),Bz(µT),latitude,longitude,altitude,speed
2026-04-23T14:55:53.778Z,23.3206,11.8565,-6.6489,0.1291,0.9551,10.0318,-37.5404,25.1105,11.9400,40.01034840110407,-105.2438971100821,1604.5576,0.7442
2026-04-23T14:55:53.788Z,22.7385,11.7186,-4.2735,-0.3382,1.0790,10.3153,-34.5510,28.8141,11.6422,40.01034840110407,-105.2438971100821,1604.5576,0.7442
2026-04-23T14:55:53.798Z,22.5216,11.1459,-2.2602,-0.8059,1.2259,10.7877,-31.3091,32.7088,11.3642,40.01034840110407,-105.2438971100821,1604.5576,0.7442
2026-04-23T14:55:53.807Z,22.7130,10.8353,-1.2584,-0.9264,0.8890,11.1526,-27.3929,35.9411,11.5699,40.01034840110407,-105.2438971100821,1604.5576,0.7442
2026-04-23T14:55:53.817Z,22.7130,10.8353,-1.2584,-0.5397,0.0935,11.2616,-27.3929,35.9411,11.5699,40.01034840110407,-105.2438971100821,1604.5576,0.7442
2026-04-23T14:55:53.828Z,25.0728,10.7318,-0.4547,0.1793,-0.8585,11.0678,-17.9978,41.3512,12.1141,40.01034840110407,-105.2438971100821,1604.5576,0.7442
2026-04-23T14:55:53.839Z,27.8577,12.3417,-0.2847,1.0470,-1.6299,10.4328,-13.0599,43.4593,11.9497,40.01034840110407,-105.2438971100821,1604.5576,0.7442
2026-04-23T14:55:53.848Z,31.7635,18.3758,-1.1874,1.6115,-2.3233,9.0982,-8.6655,44.9016,11.8938,40.01034840110407,-105.2438971100821,1604.5576,0.7442
2026-04-23T14:55:53.858Z,30.0343,26.6926,1.4069,1.9838,-2.3778,6.9504,-4.8993,45.8289,11.3883,40.01034840110407,-105.2438971100821,1604.5576,0.7442
2026-04-23T14:55:53.868Z,28.5560,30.8449,3.4875,1.8282,-1.4032,4.4225,-2.2401,46.3131,10.4181,40.01034840110407,-105.2438971100821,1604.5576,0.7442
2026-04-23T14:55:53.878Z,29.0600,29.2014,2.2753,0.8374,-0.2400,2.0749,-1.0229,46.6618,9.9542,40.01034840110407,-105.2438971100821,1604.5576,0.7442
2026-04-23T14:55:53.889Z,27.7700,24.5069,0.7313,-0.7001,0.5449,0.2493,-0.9950,46.5459,10.3362,40.01034840110407,-105.2438971100821,1604.5576,0.7442
2026-04-23T14:55:53.898Z,26.2799,17.4773,-0.3169,-2.1051,1.1530,-0.9564,-1.7274,46.0914,11.2571,40.01034840110407,-105.2438971100821,1604.5576,0.7442
2026-04-23T14:55:53.907Z,25.1587,11.7543,-1.2656,-2.9271,1.6567,-1.5997,-2.9321,45.5672,12.6961,40.01034840110407,-105.2438971100821,1604.5576,0.7442
2026-04-23T14:55:53.919Z,22.9029,9.4216,-2.0473,-3.2740,2.0837,-2.1248,-4.6766,44.8274,14.2657,40.01034840110407,-105.2438971100821,1604.5576,0.7442
2026-04-23T14:55:53.929Z,20.2609,7.9402,-3.3470,-3.3390,2.3602,-2.9491,-6.6975,43.7598,15.9305,40.01034840110407,-105.2438971100821,1604.5576,0.7442
2026-04-23T14:55:53.937Z,18.7460,5.9393,-4.9467,-3.3830,2.2786,-4.0384,-9.3003,42.6886,17.5185,40.01034840110407,-105.2438971100821,1604.5576,0.7442
2026-04-23T14:55:53.948Z,18.1848,3.6064,-6.5425,-3.4076,2.0583,-5.1508,-12.3327,41.2422,18.4368,40.01034840110407,-105.2438971100821,1604.5576,0.7442
2026-04-23T14:55:53.958Z,17.9550,1.4056,-9.0776,-3.3192,1.9075,-6.1149,-15.6321,39.4663,19.3905,40.01034840110407,-105.2438971100821,1604.5576,0.7442
2026-04-23T14:55:53.967Z,17.2103,-0.5520,-11.7470,-3.2946,1.6675,-6.8043,-18.8486,37.1310,20.3320,40.01034840110407,-105.2438971100821,1604.5576,0.7442
2026-04-23T14:55:53.978Z,16.7719,-2.2362,-13.2837,-3.5108,1.3874,-7.3164,-22.2831,34.5698,21.5524,40.01034840110407,-105.2438971100821,1604.5576,0.7442
2026-04-23T14:55:53.988Z,16.8501,-4.6107,-14.2551,-3.8699,1.1159,-7.6821,-22.2831,34.5698,21.5524,40.01034840110407,-105.2438971100821,1604.5576,0.7442
2026-04-23T14:55:53.999Z,17.1054,-6.3749,-14.7102,-4.2591,0.9553,-7.9375,-25.4506,31.4686,23.0795,40.01034840110407,-105.2438971100821,1604.5576,0.7442
2026-04-23T14:55:54.007Z,17.2281,-7.4780,-15.8065,-4.6877,0.9214,-8.2056,-28.3193,27.8648,24.0746,40.01034840110407,-105.2438971100821,1604.5576,0.7442
2026-04-23T14:55:54.017Z,16.8218,-8.2116,-16.8455,-5.1891,0.9604,-8.5374,-30.8027,23.7765,25.1121,40.01034840110407,-105.2438971100821,1604.5576,0.7442
2026-04-23T14:55:54.028Z,16.7907,-9.1978,-17.3467,-5.7955,1.1369,-9.0055,-33.1708,19.1026,26.2699,40.01034840110407,-105.2438971100821,1604.5576,0.7442
2026-04-23T14:55:54.037Z,16.3607,-11.5209,-18.8492,-6.3695,1.2522,-9.4851,-35.2148,13.9895,26.8029,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:54.048Z,13.4041,-15.2545,-21.6829,-6.7126,1.0589,-9.4449,-36.8190,8.3209,27.3339,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:54.058Z,10.8790,-15.8428,-21.7692,-6.8900,0.5603,-8.8263,-37.5847,2.5420,27.4490,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:54.068Z,9.7799,-13.6021,-19.8400,-7.0446,0.1600,-8.4322,-37.8459,-3.5182,27.6611,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:54.078Z,8.9240,-11.7902,-18.7190,-7.2132,-0.0375,-8.4633,-37.1962,-9.1731,26.7739,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:54.088Z,8.3840,-11.4987,-18.1757,-7.5111,-0.0650,-8.6537,-36.3862,-15.0491,26.2360,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:54.098Z,7.9815,-11.8145,-18.1497,-7.8862,-0.0738,-8.7985,-34.7624,-20.7449,24.5166,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:54.107Z,7.8535,-12.2088,-18.1459,-8.2262,-0.2071,-8.8993,-32.7848,-26.2318,23.0267,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:54.117Z,7.6142,-11.9033,-17.9767,-8.4480,-0.3298,-8.9633,-29.9966,-31.4788,20.3507,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:54.127Z,7.3979,-11.0877,-17.8584,-8.5838,-0.4952,-9.1496,-26.7212,-36.3657,17.7775,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:54.138Z,7.7076,-10.9945,-17.4978,-8.5663,-0.6251,-9.4689,-22.9525,-40.5960,14.6580,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:54.148Z,8.3836,-11.9364,-16.6135,-8.3973,-0.8144,-9.8232,-18.6436,-44.2269,11.3713,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:54.158Z,9.2345,-14.0732,-15.3285,-8.0097,-1.0481,-9.9903,-13.6807,-47.0316,7.5738,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:54.168Z,9.7003,-16.1579,-13.6198,-7.3964,-1.2115,-9.8920,-8.7794,-49.1271,4.3665,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:54.178Z,9.5422,-17.5967,-13.0503,-6.6306,-1.3092,-9.5506,-3.7373,-50.3224,0.9228,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:54.187Z,9.9193,-18.6894,-12.7614,-5.8097,-1.5851,-9.1410,1.1854,-50.8182,-2.0227,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:54.197Z,9.9966,-20.4610,-11.1481,-5.0346,-1.8690,-8.6473,5.9796,-50.7554,-4.7406,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:54.208Z,9.7577,-22.5114,-9.5855,-4.3522,-2.0269,-7.9906,10.2950,-50.1995,-7.4982,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:54.217Z,9.2200,-25.1595,-8.7326,-3.7675,-2.1501,-7.1598,14.0931,-49.2964,-10.0416,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:54.227Z,7.9376,-27.5169,-6.7809,-3.1904,-2.3600,-6.1195,17.3033,-48.2191,-11.9217,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:54.238Z,7.1279,-29.6638,-4.5757,-2.5156,-2.5093,-4.8942,19.8841,-47.2722,-13.8059,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:54.247Z,6.8541,-31.2937,-2.6358,-1.8062,-2.4335,-3.5003,21.5499,-46.5821,-15.2690,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:54.258Z,6.6420,-32.3327,-1.6357,-1.1400,-2.1278,-1.9487,22.4628,-46.0257,-16.3113,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:54.267Z,6.4908,-31.9893,-1.7830,-0.6235,-1.8265,-0.2667,22.5483,-45.8061,-17.1585,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:54.277Z,6.2620,-30.4059,-2.8445,-0.2338,-1.5570,1.2585,21.8905,-46.0950,-17.6676,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:54.288Z,6.1418,-29.5123,-4.0699,0.0143,-1.3037,2.6623,20.5891,-46.5551,-17.7635,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:54.298Z,6.3185,-29.4531,-5.7440,0.1038,-1.1100,4.1498,18.3903,-47.3907,-17.8471,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:54.308Z,6.2015,-28.0795,-7.4908,0.1606,-1.1439,5.6837,15.5799,-48.3574,-17.8343,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:54.317Z,6.2668,-25.4844,-9.2090,0.2447,-1.4286,6.8967,11.9210,-49.3718,-17.9565,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:54.328Z,6.0065,-23.5841,-10.7630,0.4124,-1.9104,7.7979,7.7339,-50.1378,-17.5473,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:54.338Z,6.0878,-22.1852,-11.6720,0.7890,-2.4669,8.5554,2.9398,-50.6103,-17.6540,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:54.347Z,6.8915,-21.4460,-12.6720,1.4060,-2.9484,9.2709,-2.2694,-50.9358,-17.2351,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:54.357Z,7.3355,-20.5900,-12.7939,2.3017,-3.4476,9.9753,-7.8551,-50.6540,-15.6645,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:54.367Z,8.3126,-19.8984,-11.7664,3.3929,-3.6912,10.5198,-13.6034,-50.0340,-13.6768,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:54.379Z,10.2804,-19.3694,-11.9528,4.5310,-3.6786,10.9883,-19.3337,-48.5955,-10.8727,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:54.387Z,12.2976,-16.6614,-13.6583,5.5154,-3.5799,11.3239,-24.8049,-46.3002,-7.1688,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:54.398Z,13.7361,-11.7708,-16.1463,5.9907,-3.5665,11.2553,-29.7045,-43.3599,-3.7318,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:54.408Z,14.8664,-6.0986,-16.5897,5.8464,-3.4940,10.5134,-29.7450,-43.2482,-3.6136,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:54.417Z,15.7488,-2.8039,-15.3482,5.0733,-3.3821,9.3104,-33.9276,-39.8076,-0.2260,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:54.429Z,16.5669,-2.8565,-14.0096,4.1511,-3.6682,8.0610,-37.0254,-36.3314,2.7146,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:54.437Z,17.9050,-1.3250,-12.8165,3.7578,-4.1706,6.8712,-39.3915,-32.9054,6.0869,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:54.447Z,19.1947,0.6863,-10.9758,4.1269,-4.4366,5.7735,-41.0942,-29.6727,8.8926,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:54.458Z,20.8406,0.4748,-10.5926,4.9351,-4.2681,4.9869,-42.0409,-26.4774,11.8515,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:54.467Z,21.4447,-0.4418,-9.5731,5.7119,-4.1813,4.8756,-42.6197,-23.3365,14.8479,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:54.479Z,21.6634,-0.4224,-7.6186,6.1547,-3.8432,5.1803,-42.6370,-19.8668,17.8794,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:54.487Z,23.6979,1.5625,-8.0197,6.0750,-3.1545,5.7756,-42.4924,-15.9655,20.6057,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:54.497Z,25.2173,8.4051,-10.0101,5.5007,-2.5867,6.2390,-42.6182,-11.2629,22.8980,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:54.507Z,24.8142,17.5789,-10.4798,5.0518,-2.5422,5.7581,-42.3945,-6.5989,24.6917,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:54.517Z,23.9321,24.9764,-9.7334,5.1708,-2.5774,4.4345,-42.5581,-2.1114,25.8115,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:54.529Z,24.0632,31.5018,-9.5258,5.6182,-2.2925,2.8516,-42.5229,1.9844,26.4294,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:54.537Z,22.7107,34.4380,-8.7530,5.6525,-1.8446,1.2869,-42.0877,4.8392,26.3841,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:54.547Z,20.4409,32.4030,-6.0073,4.9567,-1.4421,0.0859,-41.7967,6.7224,25.8139,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:54.558Z,18.4024,28.0585,-3.5787,3.7788,-0.9550,-0.4279,-41.3981,9.0833,25.3962,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:54.567Z,16.9779,23.9702,-3.2372,2.5211,-0.3795,-0.1966,-41.4655,9.8052,25.0189,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:54.579Z,16.1322,22.5780,-2.8288,1.4707,0.3695,0.4918,-41.6885,10.8754,24.4746,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:54.587Z,15.5299,22.4758,-2.5821,0.7303,1.4097,1.1614,-41.9978,11.8395,23.6298,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:54.597Z,15.3311,21.2709,-3.8889,0.2329,2.5123,1.5822,-42.4070,13.0363,22.9802,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:54.608Z,15.4014,20.3239,-6.2026,-0.0692,3.3824,1.6482,-42.7296,14.1729,21.8348,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:54.617Z,16.7488,21.8990,-10.0966,-0.2706,4.0232,1.2327,-43.0393,14.8778,21.1727,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:54.629Z,16.2509,23.0774,-14.4326,-1.0817,3.6384,-0.8605,-43.6230,14.9250,20.3774,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:54.637Z,14.9317,20.5845,-15.7523,-1.0817,3.6384,-0.8605,-44.2766,14.0677,19.8387,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:54.647Z,15.6561,16.4439,-14.7523,-1.7219,2.7447,-2.1136,-45.1567,12.1316,19.7076,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:54.658Z,18.1102,13.2035,-12.5695,-2.8545,1.7825,-4.3217,-45.9217,9.7968,19.9880,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:54.670Z,20.8720,10.3631,-11.5760,-3.4014,1.8089,-5.1578,-46.9442,6.6474,19.3374,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:54.679Z,22.7229,7.3020,-10.5323,-3.4014,1.8089,-5.1578,-47.6638,3.6332,19.4977,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:54.687Z,23.8283,5.2057,-10.2436,-3.9281,1.9785,-5.8912,-48.3798,-0.2205,18.5997,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:54.697Z,23.7213,3.9890,-11.2513,-4.3688,2.1055,-6.6648,-48.6327,-4.2398,17.8941,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:54.708Z,22.9665,1.9926,-12.5424,-4.7697,2.1030,-7.5502,-48.5106,-8.7340,16.2858,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:54.717Z,22.9116,-0.0578,-13.0090,-5.0962,1.9702,-8.5795,-47.6665,-14.0253,14.7225,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:54.728Z,23.1960,-2.6717,-13.3960,-5.3406,1.8930,-9.6967,-46.0442,-19.2258,12.6771,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:54.737Z,23.2725,-5.2098,-14.5647,-5.4890,1.7437,-10.7250,-43.8309,-25.1896,10.4977,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:54.747Z,22.9599,-8.0094,-15.2805,-5.5901,1.5981,-11.5685,-40.4607,-30.5518,8.1541,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:54.757Z,23.1543,-10.6391,-15.8053,-5.5889,1.4106,-12.2305,-36.1889,-35.8220,5.9917,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:54.767Z,23.3079,-13.5421,-16.0248,-5.4225,1.1714,-12.7330,-31.1512,-40.2066,3.0641,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:54.779Z,23.2455,-16.1565,-16.0857,-5.1370,1.0018,-12.9451,-25.2674,-44.2661,0.1531,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:54.787Z,23.2137,-18.3717,-16.3915,-4.8581,0.8740,-12.8456,-19.1049,-47.0275,-2.4569,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:54.797Z,23.0124,-20.0197,-16.6520,-4.6465,0.6299,-12.4904,-12.8064,-49.0941,-5.1773,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:54.808Z,22.4657,-21.1319,-16.3749,-4.5023,0.3206,-11.9520,-6.4359,-50.0925,-7.6447,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:54.817Z,21.9892,-21.7084,-16.0357,-4.4947,-0.0350,-11.2565,-0.3940,-50.3949,-10.0985,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:54.828Z,21.8286,-21.9687,-15.6703,-4.7587,-0.2460,-10.5546,4.9601,-49.7284,-12.4339,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:54.837Z,21.3590,-22.8898,-15.0935,-5.1830,-0.2530,-9.8260,10.0761,-48.4908,-15.0773,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:54.847Z,21.0686,-24.1837,-14.4884,-5.6243,-0.1568,-9.1160,10.0761,-48.4908,-15.0773,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:54.858Z,20.7517,-26.0428,-13.9042,-5.9430,0.1078,-8.4361,14.6119,-46.6894,-17.7414,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:54.868Z,19.0900,-29.1966,-12.7888,-5.9884,0.5800,-7.6329,18.6294,-44.3486,-20.6088,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:54.879Z,15.7461,-33.6143,-12.3480,-5.5875,0.9779,-6.5387,22.1335,-41.7553,-23.0015,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:54.887Z,10.1923,-38.4809,-12.3789,-4.6571,0.8855,-5.1005,24.8162,-39.4841,-24.6768,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:54.897Z,4.3849,-41.6265,-12.6809,-3.1876,0.1928,-3.4970,26.7916,-37.3724,-26.1375,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:54.907Z,2.4263,-41.3924,-13.8013,-1.2602,-0.8099,-1.9519,27.7671,-35.9019,-26.8472,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:54.919Z,4.1907,-38.5849,-15.4660,2.4570,-1.9076,1.2916,28.0437,-35.3019,-27.2550,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:54.928Z,6.6107,-34.9982,-16.5118,2.4570,-1.9076,1.2916,27.7272,-35.5642,-27.1516,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:54.937Z,7.1866,-32.1358,-16.8948,3.4220,-1.9197,2.9112,26.5314,-36.9470,-26.2741,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:54.947Z,7.3202,-30.6563,-17.4947,3.6244,-1.9440,4.5049,24.6425,-38.8196,-25.6505,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:54.958Z,8.1138,-29.4837,-18.7723,3.3479,-2.3659,6.0836,21.9128,-40.8667,-24.5435,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:54.969Z,9.0435,-28.1699,-19.9538,2.6999,-4.1110,8.9236,18.3206,-42.9782,-23.9333,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:54.978Z,10.3310,-26.9083,-20.4174,2.6999,-4.1110,8.9236,13.7461,-45.0149,-23.2937,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:54.987Z,11.7311,-25.8059,-20.6405,2.7493,-4.9013,10.1309,8.6346,-46.8271,-22.8903,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:54.997Z,13.8930,-25.3484,-21.6351,2.9134,-5.7470,11.3246,2.3582,-48.0192,-21.8153,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:55.008Z,16.3390,-23.6437,-20.8052,3.0935,-6.6434,12.4932,-4.8655,-48.5286,-20.4899,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:55.018Z,19.6286,-20.3536,-18.8969,2.7409,-7.0342,14.8117,-12.6129,-48.0516,-18.6335,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:55.028Z,23.6225,-18.3950,-16.8031,2.7409,-7.0342,14.8117,-20.5153,-46.2575,-16.2646,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:55.038Z,28.2659,-17.9725,-15.0094,1.6156,-6.5750,16.6581,-28.3895,-42.7757,-13.6231,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:55.047Z,34.4678,-15.8427,-13.3554,-0.6621,-6.1892,18.8647,-35.9695,-37.1774,-11.3255,40.01036055280706,-105.24390954013101,1604.3070,1.2114
2026-04-23T14:55:55.058Z,38.8398,-14.6807,-7.2967,-4.2121,-5.8618,20.4528,-42.8757,-29.4727,-9.8102,40.01035674147966,-105.24390457490013,1603.4994,0.3328
2026-04-23T14:55:55.068Z,39.6589,-17.2567,2.8547,-8.4665,-5.4290,20.8216,-47.6884,-19.7949,-8.3303,40.01035674147966,-105.24390457490013,1603.4994,0.3328
2026-04-23T14:55:55.078Z,41.7980,-17.4928,11.1006,-12.2831,-4.7813,19.6894,-50.7543,-9.4420,-7.1513,40.01035674147966,-105.24390457490013,1603.4994,0.3328
2026-04-23T14:55:55.087Z,43.6249,-17.6621,18.0870,-14.6441,-4.0540,17.0667,-51.4674,0.2149,-4.6134,40.01035674147966,-105.24390457490013,1603.4994,0.3328
2026-04-23T14:55:55.097Z,45.0487,-17.8261,27.3407,-14.3666,-2.9082,12.8989,-51.3539,7.6262,-2.0561,40.01035674147966,-105.24390457490013,1603.4994,0.3328
2026-04-23T14:55:55.107Z,42.3226,-17.0961,25.2015,-10.7411,-2.8028,6.9546,-50.9073,11.9290,2.0185,40.01035674147966,-105.24390457490013,1603.4994,0.3328
2026-04-23T14:55:55.117Z,38.0135,-19.5905,16.7385,-3.8815,-5.1367,0.9967,-50.7232,13.5016,5.0967,40.01035674147966,-105.24390457490013,1603.4994,0.3328
2026-04-23T14:55:55.127Z,36.2374,-22.5760,12.3193,4.3689,-6.5052,-3.3718,-50.5695,12.6229,7.6924,40.01035674147966,-105.24390457490013,1603.4994,0.3328
2026-04-23T14:55:55.138Z,30.5755,-23.5645,16.1998,11.0145,-6.7640,-5.1313,-50.0568,10.9271,9.9311,40.01035674147966,-105.24390457490013,1603.4994,0.3328
2026-04-23T14:55:55.147Z,24.6045,-21.2856,23.1313,14.2388,-6.3279,-4.4142,-49.4454,10.0291,11.5141,40.01035674147966,-105.24390457490013,1603.4994,0.3328
2026-04-23T14:55:55.158Z,20.4321,-18.7337,25.2783,13.1235,-2.4616,-0.4409,-49.0253,10.1779,11.4059,40.01035674147966,-105.24390457490013,1603.4994,0.3328
2026-04-23T14:55:55.168Z,18.1364,-14.4750,18.8128,13.1235,-2.4616,-0.4409,-48.8128,11.9844,11.1350,40.01035674147966,-105.24390457490013,1603.4994,0.3328
2026-04-23T14:55:55.178Z,18.8078,-8.0617,9.6091,11.6890,-0.8887,0.8859,-48.9376,14.0495,10.2060,40.01035674147966,-105.24390457490013,1603.4994,0.3328
2026-04-23T14:55:55.187Z,20.8282,-0.7013,0.5170,11.2252,0.0460,1.1908,-49.2169,16.0732,9.0471,40.01035674147966,-105.24390457490013,1603.4994,0.3328
2026-04-23T14:55:55.197Z,21.3997,6.0043,-7.0582,11.7913,0.1542,0.3436,-49.5947,17.3531,7.1027,40.01035674147966,-105.24390457490013,1603.4994,0.3328
2026-04-23T14:55:55.208Z,20.6653,11.4635,-11.1737,12.9896,-0.4746,-1.6904,-50.3382,17.3785,5.5741,40.01035674147966,-105.24390457490013,1603.4994,0.3328
2026-04-23T14:55:55.217Z,18.5945,15.9054,-11.8447,14.5351,-1.6816,-4.8863,-51.4115,15.5392,4.2633,40.01035674147966,-105.24390457490013,1603.4994,0.3328
2026-04-23T14:55:55.228Z,17.1730,17.8745,-10.8978,16.3093,-3.0778,-9.0382,-52.8718,11.3146,3.5986,40.01035674147966,-105.24390457490013,1603.4994,0.3328
